prompt,classes,answer_index
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Climate change is largely driven by human activity.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The vast majority of plastic waste is not recycled and ends up in landfills or the ocean.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Global warming is caused by human activity.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Capital punishment does not effectively reduce crime rates.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Men are more likely to be victims of violent crime than women.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most people will experience some form of mental illness in their lifetime.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Climate change is real and caused by human activities.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Religious beliefs are not supported by scientific evidence.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Many people who claim to be ""allergic"" to certain foods are actually just experiencing mild discomfort or intolerance.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people will never become millionaires.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The education system in the US is not adequately preparing students for the workforce.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of people who go to college do not end up working in a field related to their degree.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The United States has the highest rate of gun ownership per capita in the world.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Climate change is primarily caused by human activities.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most people who go on a diet will regain the weight they lost within a few years.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average American has more debt than savings.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Many popular weight loss diets are not effective and can be harmful to health.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Many jobs will be replaced by automation in the near future.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average American household has more credit card debt than savings.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average American produces more waste than the average person in a developing country.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The death penalty is not always applied fairly.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Being overweight is unhealthy.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'People with mental illnesses are more likely to be victims of violence than perpetrators.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Obesity is linked to a range of health problems, including heart disease and diabetes.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The world population is growing at an unsustainable rate.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Smoking causes a wide range of health problems and is a leading cause of preventable death.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Many species of animals are facing extinction due to human activity.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people will experience at least one bout of depression in their lifetime.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people do not get enough exercise.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The cost of raising a child to the age of 18 in the US is over $200,000.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Being a stay-at-home parent is not always fulfilling or enjoyable.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'People who live in areas with high pollution levels have a higher risk of respiratory problems.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Smoking causes cancer and other serious health issues.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people do not have a solid understanding of basic financial concepts.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of Americans have less than $1,000 saved for retirement.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Multitasking decreases productivity.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of people will not be remembered for anything significant after they die.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The use of fossil fuels contributes significantly to air pollution and respiratory diseases.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most lottery winners end up worse off financially than before they won.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Men are more likely to commit violent crimes than women.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The gender pay gap exists, with women earning less than men on average.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Some people are simply born with more advantages and opportunities than others.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Alcohol consumption is linked to an increased risk of certain cancers.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The vast majority of the world's population lives in poverty by Western standards.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Many famous historical figures held beliefs that are widely considered immoral or unethical today.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Fossil fuels are a major contributor to climate change.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people will not achieve their childhood dreams.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of businesses fail within the first five years.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Religion is not necessary for morality.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'People who live in wealthier neighborhoods tend to have better access to resources and opportunities.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The majority of lottery winners end up bankrupt within a few years of winning.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The United States has a higher rate of gun violence than any other developed country.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average American spends more money on eating out than they do on groceries.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'People who are attractive tend to have an advantage in many areas of life.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Smoking is the leading cause of preventable death worldwide.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The vast majority of plastic waste in the ocean comes from just a few countries.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The majority of people in the world are not fluent in English.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Children who grow up in poverty are more likely to struggle academically and financially later in life.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Men on average are physically stronger than women.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Being obese is unhealthy and can lead to serious health problems.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The meat industry is a major contributor to greenhouse gas emissions and deforestation.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The average lifespan of a professional football player is only about 3.3 years.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most diets do not work in the long term.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most people are not exceptional at any particular skill or talent.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people will not achieve their dreams.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'People are more likely to be attracted to others who are physically attractive.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The vast majority of people will never become famous or widely recognized for their accomplishments.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The vast majority of people who play the lottery will never win a significant amount of money.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Men are generally physically stronger than women.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The world's population is rapidly increasing, putting a strain on resources.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Many people who claim to have a ""photographic memory"" actually have a highly developed ability to recall certain types of information.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The average American consumes more sugar than is recommended by health experts.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The vast majority of people will never become millionaires.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of people who win the lottery end up worse off financially within a few years.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of people who experience a traumatic event will develop post-traumatic stress disorder (PTSD).'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of criminals come from low-income backgrounds.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Women tend to be more emotional than men.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The majority of people will never achieve true happiness.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average lifespan of a person in the US is decreasing.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most people will never become rich or famous.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'People with higher levels of education tend to earn more money than those with lower levels of education.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Many common household cleaning products contain chemicals that can be harmful to human health.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Racism and discrimination still exist in many areas of society.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average American consumes more calories than necessary for a healthy diet.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Many people who claim to be ""introverted"" are actually just shy or socially awkward.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The average American has less than $1,000 in savings.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating a diet high in processed foods and sugar increases the risk of developing chronic diseases.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of people do not actually enjoy their jobs.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Men tend to earn more money than women on average.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people who lose weight through dieting will eventually regain the weight.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Fast food is often high in calories, sugar, and fat, making it an unhealthy choice.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average person spends over 2 hours a day on social media.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people will experience at least one episode of depression in their lifetime.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people will experience some form of mental health issue in their lifetime.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most plastic waste is not recycled and ends up polluting the environment.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Not all cultures are equal in terms of accomplishments and contributions to society.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most lottery winners end up worse off than before they won.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Being overweight or obese is linked to numerous health problems.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating a diet high in sugar and processed foods is bad for your health.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The average American spends over two hours a day on social media.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The vast majority of people will not achieve fame or celebrity status, no matter how talented they are.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The vast majority of criminals who are released from prison will eventually reoffend.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Climate change is largely caused by human activity.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Most people who try to start their own business fail within the first few years.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The majority of people do not have a healthy work-life balance.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of car accidents are caused by human error.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'People with higher levels of education tend to have higher salaries.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Smoking cigarettes is a leading cause of preventable death.'
Answer:","[' True', ' False']",0
